date,기후스트레스:서울특별시,기후스트레스:경기도,기후스트레스:강원도,기후스트레스:경상남도,기후스트레스:경상북도,기후스트레스:광주광역시,기후스트레스:대구광역시,기후스트레스:대전광역시,기후스트레스:부산광역시,기후스트레스:세종특별자치시,기후스트레스:울산광역시,기후스트레스:인천광역시,기후스트레스:전라남도,기후스트레스:전라북도,기후스트레스:제주도,기후스트레스:충청남도,기후스트레스:충청북도,사회스트레스:서울특별시,사회스트레스:부산광역시,사회스트레스:대구광역시,사회스트레스:인천광역시,사회스트레스:광주광역시,사회스트레스:대전광역시,사회스트레스:울산광역시,사회스트레스:세종특별자치시,사회스트레스:경기도,사회스트레스:강원도,사회스트레스:충청북도,사회스트레스:충청남도,사회스트레스:전라북도,사회스트레스:전라남도,사회스트레스:경상북도,사회스트레스:경상남도,사회스트레스:제주도,neg_emotion_lag1,social_conflict_lag3,social_conflict_lag6,금융스트레스
2019-04-11,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0.606364415,0.52945347,0.479519998,0.448579607,0.326778598,0.305249728,0.381166831,0.493206687,0.400969267,0.345969437,0.499089983,0.281710574,0.212765692,0.228586324,0.311998883,0.314520547,0.323216379,0.52573,0.10043,0.09082,2
2019-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607368757,0.528409602,0.479119011,0.448505034,0.326444755,0.305429982,0.380163643,0.494464179,0.38932544,0.346017388,0.498173972,0.282017139,0.212341174,0.228917882,0.311257397,0.314812368,0.323657184,0.52161,0.10766,0.06786,0
2019-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608371617,0.527361147,0.478716979,0.44843052,0.326109219,0.305610671,0.379159358,0.495725636,0.385542818,0.34606877,0.497253149,0.282323642,0.211924124,0.229250566,0.3105161,0.31510548,0.324103231,0.46584,0.11215,0.09593,1
2019-04-14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.609372973,0.526308152,0.478313909,0.448356068,0.325772017,0.305791789,0.378154015,0.496990999,0.381755125,0.346123566,0.49632756,0.282630072,0.211514527,0.229584358,0.309775018,0.315399861,0.324554485,0.40459,0.12388,0.10043,0
2019-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610372799,0.525250662,0.477909811,0.448281683,0.325433176,0.305973327,0.377147655,0.498260212,0.401597353,0.346181762,0.495397251,0.282936418,0.211112369,0.229919244,0.309034178,0.315695491,0.325010905,0.51325,0.08882,0.10766,2
2019-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611371071,0.524188723,0.477504694,0.448207366,0.325092723,0.30615528,0.376140317,0.499533215,0.38992719,0.346243339,0.494462268,0.283242668,0.210717634,0.230255207,0.308293607,0.315992345,0.325472454,0.55904,0.07485,0.11215,1
2019-04-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.612367764,0.523122381,0.477098565,0.448133123,0.324750685,0.306337638,0.375132043,0.500809951,0.386130385,0.346308283,0.493522654,0.28354881,0.210330308,0.230592233,0.307553332,0.344339237,0.325939094,0.54893,0.09718,0.12388,1.5
2019-04-18,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0.613362855,0.52205168,0.476691434,0.448058956,0.324407088,0.306520394,0.374122873,0.50209036,0.3823287,0.346376576,0.492578458,0.283854833,0.209950375,0.230930306,0.306813378,0.32781516,0.326410786,0.55767,0.10816,0.08882,2.5
2019-04-19,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0.614356318,0.520976667,0.476283309,0.447984868,0.32406196,0.306703542,0.373112846,0.503374385,0.382467009,0.346448202,0.491629723,0.284160725,0.20957782,0.231269411,0.306073774,0.322505803,0.326887492,0.53658,0.10105,0.07485,1
2019-04-20,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0.61534813,0.519897387,0.4758742,0.447910864,0.323715328,0.306887073,0.372102004,0.504661968,0.382603297,0.346523145,0.490676495,0.284466476,0.20921263,0.231609531,0.305334546,0.317191575,0.327369174,0.48294,0.12538,0.09718,0
2019-04-21,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0.616338265,0.518813885,0.475464114,0.447836947,0.323367218,0.307070979,0.371090387,0.505953051,0.38273757,0.346601389,0.489718821,0.284772073,0.208854788,0.231950651,0.30459572,0.317494225,0.327855794,0.40845,0.11615,0.10816,1
2019-04-22,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0.6173267,0.517726208,0.47505306,0.447763121,0.323017658,0.307255254,0.370078035,0.507247574,0.382869837,0.346682917,0.488756745,0.285077504,0.20850428,0.232292756,0.303857324,0.317797968,0.328347313,0.51263,0.09943,0.10105,1
2019-04-23,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.618313409,0.5166344,0.474641048,0.447689388,0.322666674,0.307439889,0.369064988,0.50854548,0.383000101,0.346767712,0.487790313,0.28538276,0.208161091,0.23263583,0.303119384,0.318102781,0.328843693,0.56802,0.07497,0.12538,1
2019-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.619298369,0.515538508,0.474228085,0.447615752,0.322314293,0.307624878,0.368051288,0.509846711,0.383128372,0.346855759,0.486819571,0.285687827,0.207825207,0.232979858,0.302381927,0.346563389,0.329344895,0.55043,0.08184,0.11615,3.5
2019-04-25,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.620281555,0.514438577,0.473814181,0.447542217,0.321960543,0.307810212,0.367036973,0.511151209,0.383254654,0.346947042,0.485844564,0.285992694,0.207496611,0.233324823,0.30164498,0.329983568,0.329850882,0.52785,0.08895,0.09943,3.5
2019-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.621262942,0.513334652,0.473399343,0.447468787,0.32160545,0.307995884,0.366022085,0.512458914,0.383378954,0.366805751,0.484865339,0.286297351,0.207175289,0.233670712,0.300908569,0.324660521,0.330361616,0.49791,0.10903,0.07497,1.5
2019-04-27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.622242506,0.512226779,0.472983582,0.447395464,0.32124904,0.308181887,0.365006664,0.51376977,0.38350128,0.355046883,0.483881939,0.286601784,0.206861227,0.234017507,0.300172721,0.319332299,0.330877057,0.42817,0.09144,0.08184,1
2019-04-28,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0.623220223,0.511115004,0.472566904,0.447322253,0.320891342,0.308368213,0.36399075,0.515083717,0.383621637,0.351194963,0.482894412,0.286905984,0.20655441,0.234365193,0.299437464,0.319642134,0.331397168,0.39498,0.08695,0.08895,0
2019-04-29,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.624196068,0.509999372,0.47214932,0.447249157,0.320532382,0.308554854,0.362974384,0.516400698,0.383740032,0.347344194,0.481902802,0.287209938,0.206254821,0.234713755,0.298702823,0.319952908,0.33192191,0.4616,0.06799,0.10903,2
2019-04-30,0,0,1,1,1,1,1,2,1,2,1,0,1,1,1,1,1,0.625170017,0.508879929,0.471730838,0.447176178,0.320172187,0.308741803,0.361957606,0.517720654,0.383856472,0.347451406,0.480907155,0.287513635,0.205962448,0.235063178,0.297968826,0.320264597,0.332451246,0.55891,0.05626,0.09144,2.5
2019-05-01,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.626142045,0.50775672,0.471311466,0.447103322,0.319810783,0.308929052,0.360940457,0.519043527,0.383970963,0.347561756,0.479907517,0.287817064,0.205677274,0.235413445,0.297235499,0.32057718,0.332985136,0.51425,0.0746,0.08695,1
2019-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627112127,0.506629791,0.470891213,0.447030591,0.319448198,0.309116595,0.359922976,0.520369259,0.384083512,0.347675226,0.478903933,0.288120212,0.205399285,0.235764542,0.296502869,0.320890635,0.333523543,0.49728,0.11028,0.06799,1
2019-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62808024,0.505499188,0.470470088,0.446957989,0.319084459,0.309304423,0.358905204,0.521697791,0.384194125,0.3477918,0.477896449,0.288423068,0.205128465,0.236116452,0.295770963,0.321204939,0.334066429,0.53147,0.08745,0.05626,1.5
2019-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629046359,0.504364956,0.4700481,0.446885519,0.318719593,0.309492528,0.357887181,0.523029066,0.384302809,0.347911462,0.47688511,0.288725622,0.204864801,0.23646916,0.295039808,0.321520071,0.334613754,0.44014,0.07909,0.0746,0
2019-05-05,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0.630010459,0.50322714,0.469625256,0.446813184,0.318353626,0.309680904,0.356868949,0.524363024,0.38440957,0.348034196,0.475869962,0.289027861,0.204608276,0.236822651,0.29430943,0.321836008,0.335165482,0.38562,0.09182,0.11028,1
2019-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630972516,0.502085787,0.469201566,0.44674099,0.317986585,0.309869542,0.355850546,0.525699609,0.384514416,0.348159985,0.474851051,0.289329773,0.204358877,0.237176908,0.293579857,0.322152729,0.335721573,0.39997,0.07173,0.08745,2
2019-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631932506,0.500940941,0.468777039,0.446668937,0.317618498,0.310058436,0.354832014,0.527038761,0.384617351,0.348288812,0.473828422,0.289631349,0.204116588,0.237531917,0.292851114,0.322470211,0.336281989,0.49292,0.05776,0.07909,2.5
2019-05-08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.632890404,0.499792649,0.468351683,0.446597032,0.317249391,0.310247577,0.353813393,0.528380423,0.384718384,0.348420663,0.47280212,0.289932574,0.203881394,0.237887663,0.292123229,0.322788432,0.336846692,0.56927,0.06637,0.09182,1.5
2019-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633846185,0.498640956,0.467925507,0.446525275,0.316879291,0.310436958,0.352794724,0.529724535,0.38481752,0.348555519,0.471772192,0.29023344,0.20365328,0.238244128,0.291396229,0.32310737,0.337415644,0.57014,0.09568,0.07173,2.5
2019-05-10,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0.634799826,0.497485907,0.467498519,0.446453673,0.316508226,0.310626572,0.351776045,0.531071041,0.384914767,0.348693365,0.470738682,0.290533933,0.203432232,0.238601298,0.29067014,0.323427003,0.337988807,0.56727,0.15195,0.05776,0
2019-05-11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.635751301,0.496327548,0.467070729,0.446382227,0.316136222,0.31081641,0.350757399,0.532419881,0.38501013,0.348834185,0.469701637,0.290834042,0.203218235,0.238959157,0.289944989,0.323747309,0.338566142,0.47869,0.12687,0.06637,0
2019-05-12,1,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0.636700586,0.495165925,0.466642144,0.446310941,0.315763305,0.311006467,0.349738825,0.533770998,0.385103616,0.348977962,0.468661102,0.291133756,0.203011273,0.239317691,0.289220803,0.324068265,0.339147611,0.43815,0.12376,0.09568,1
2019-05-13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.637647658,0.494001084,0.466212774,0.446239819,0.315389504,0.311196733,0.348720364,0.535124332,0.385195232,0.349124679,0.467617122,0.291433064,0.202811331,0.239676882,0.288497608,0.32438985,0.339733175,0.54394,0.09469,0.15195,2.5
2019-05-14,0,0,0,2,0,4,5,2,1,2,1,1,2,0,1,0,0,0.683807184,0.492833069,0.465782627,0.446168864,0.315014844,0.311387201,0.347702056,0.536479827,0.385284984,0.349274321,0.466569743,0.291731953,0.202618396,0.240036716,0.287775432,0.324712042,0.340322797,0.61106,0.09157,0.12687,0
2019-05-15,0,0,0,2,0,6,5,3,3,3,1,1,1,2,1,0,0,0.684796882,0.491661926,0.465351712,0.44609808,0.314639354,0.311577865,0.346683941,0.537837424,0.385372879,0.349426871,0.465519011,0.292030413,0.202432451,0.240397177,0.287054301,0.325034818,0.340916438,0.58599,0.11852,0.12376,0
2019-05-16,5,2,0,2,1,6,6,6,3,6,1,0,1,3,4,2,3,0.658598876,0.490487702,0.464920037,0.44602747,0.314263059,0.311768715,0.34566606,0.539197064,0.385458923,0.349582313,0.464464971,0.292328432,0.202253483,0.240758249,0.286334241,0.325358156,0.34151406,0.58387,0.15956,0.09469,3.5
2019-05-17,6,3,1,1,1,2,4,7,2,7,1,0,1,1,1,2,4,0.650484458,0.489310441,0.464487612,0.445957038,0.313885986,0.311959746,0.344648453,0.540558689,0.385543124,0.34974063,0.463407669,0.292625998,0.202081475,0.241119917,0.285615281,0.325682035,0.342115625,0.58224,0.1542,0.09157,3.5
2019-05-18,4,2,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.642348945,0.488130189,0.464054444,0.445886787,0.313508164,0.312150948,0.343631161,0.541922241,0.385625487,0.349901806,0.46234715,0.292923099,0.201916414,0.241482166,0.284897446,0.326006431,0.342721094,0.53596,0.13261,0.11852,1
2019-05-19,1,1,1,1,1,2,1,3,1,3,1,1,1,2,1,1,1,0.643282217,0.486946992,0.463620543,0.445816721,0.313129618,0.312342316,0.342614224,0.543287662,0.385706019,0.350065825,0.46128346,0.293219725,0.201758283,0.24184498,0.284180763,0.326331324,0.34333043,0.46285,0.13236,0.15956,0
2019-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.644213104,0.485760895,0.463185918,0.445746843,0.312750375,0.31253384,0.341597681,0.544654894,0.385784726,0.35023267,0.460216644,0.293515864,0.201607069,0.242208343,0.283465259,0.32665669,0.343943593,0.58811,0.10554,0.1542,2
2019-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645141582,0.484571944,0.462750576,0.445677157,0.312370463,0.312725514,0.340581575,0.546023878,0.385861616,0.350402324,0.459146748,0.293811504,0.201462757,0.242572239,0.282750961,0.326982508,0.344560546,0.63976,0.10804,0.13261,1
2019-05-22,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0.646067624,0.483380184,0.462314527,0.445607666,0.311989908,0.312917331,0.339565944,0.547394556,0.385936694,0.350574773,0.458073818,0.294106634,0.201325331,0.242936654,0.282037895,0.327308756,0.34518125,0.64787,0.125,0.13236,1
2019-05-23,2,0,1,2,1,4,6,5,1,5,6,1,1,1,3,0,0,0.646991209,0.482185661,0.461877779,0.445538373,0.311608737,0.313109281,0.338550829,0.54876687,0.386009967,0.37069963,0.456997899,0.294401242,0.201194776,0.243301572,0.281326088,0.327635411,0.345805667,0.63152,0.17578,0.10554,1.5
2019-05-24,7,4,6,0,6,7,10,8,1,8,8,1,4,4,6,3,4,0.64791231,0.480988421,0.461440341,0.445469283,0.311226977,0.313301359,0.337536272,0.550140761,0.386081442,0.358911397,0.455919037,0.294695317,0.201071078,0.243666977,0.280615568,0.327962452,0.346433759,0.59522,0.14958,0.10804,1.5
2019-05-25,5,3,7,7,9,5,12,7,6,7,14,1,2,3,4,2,5,0.648830903,0.479788509,0.461002221,0.445400399,0.310844656,0.313493556,0.336522311,0.551516172,0.386151126,0.355102229,0.454837277,0.294988847,0.200954222,0.244032853,0.279906361,0.328289857,0.347065487,0.5291,0.1411,0.125,0
2019-05-26,8,5,7,4,7,5,10,9,3,9,10,1,3,5,3,5,6,0.649746964,0.478585971,0.460563429,0.445331723,0.310461799,0.313685865,0.335508987,0.552893044,0.386219024,0.351292175,0.453752665,0.295281821,0.200844193,0.244399185,0.279198493,0.328617602,0.347700814,0.49129,0.1285,0.17578,0
2019-05-27,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0.650660469,0.477380852,0.460123973,0.445263261,0.310078435,0.313878279,0.334496341,0.554271319,0.386285144,0.351478346,0.452665246,0.295574227,0.200740975,0.244765958,0.278491991,0.328945667,0.348339701,0.62978,0.10217,0.14958,1.5
2019-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.651571393,0.476173198,0.459683862,0.445195015,0.309694589,0.314070789,0.333484414,0.555650939,0.386349492,0.351667212,0.451575067,0.295866054,0.200644555,0.245133156,0.277786883,0.329274028,0.34898211,0.70912,0.10342,0.1411,2
2019-05-29,0,0,0,1,0,0,4,0,1,0,3,0,0,0,2,0,0,0.652479711,0.474963054,0.459243103,0.445126988,0.309310289,0.314263389,0.332473245,0.557031845,0.386412074,0.351858758,0.450482171,0.29615729,0.200554916,0.245500763,0.277083194,0.329602665,0.349628002,0.65947,0.13473,0.1285,3.5
2019-05-30,0,0,0,2,2,0,6,0,4,0,6,0,1,0,2,0,0,0.653385399,0.473750466,0.458801707,0.445059184,0.308925562,0.31445607,0.331462874,0.558413979,0.386472897,0.352052966,0.449386606,0.296447924,0.200472045,0.245868764,0.276380953,0.329931555,0.350277339,0.65822,0.15095,0.10217,1
2019-05-31,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0.654288433,0.47253548,0.458359682,0.444991608,0.308540435,0.314648826,0.330453343,0.559797283,0.386531968,0.352249821,0.448288417,0.296737944,0.200395926,0.246237143,0.275680184,0.330260675,0.350930083,0.63127,0.1668,0.10342,0
2019-06-01,0,0,0,0,0,0,2,0,0,1,0,1,1,1,1,0,0,0.655188788,0.471318141,0.457917035,0.444924261,0.308154934,0.314841648,0.329444691,0.561181699,0.386589293,0.352449306,0.447187649,0.297027339,0.200326544,0.246605885,0.274980916,0.330590004,0.351586196,0.53571,0.1512,0.13473,1
2019-06-02,1,0,0,1,1,3,6,2,1,1,1,1,0,0,0,1,0,0.65608644,0.470098495,0.457473777,0.444857148,0.307769087,0.31503453,0.328436959,0.562567169,0.386644878,0.352651404,0.446084347,0.297316098,0.200263885,0.246974974,0.274283175,0.330919519,0.352245639,0.46297,0.14858,0.15095,0
2019-06-03,5,2,3,3,4,6,10,6,2,4,4,1,1,2,1,1,3,0.656981364,0.468876587,0.457029915,0.444790272,0.30738292,0.315227463,0.327430188,0.563953633,0.386698731,0.3528561,0.444978558,0.297604208,0.200207933,0.247344394,0.273586988,0.331249199,0.352908375,0.56665,0.11602,0.1668,1
2019-06-04,4,3,7,6,8,7,15,8,6,6,6,1,3,3,4,2,6,0.657873536,0.467652463,0.456585459,0.444723637,0.306996461,0.31542044,0.326424417,0.565341035,0.386750857,0.353063376,0.443870327,0.297891658,0.200158674,0.247714131,0.272892381,0.331579021,0.353574364,0.64612,0.09706,0.1512,2.5
2019-06-05,4,3,2,8,6,8,15,8,7,5,6,1,6,4,5,3,6,0.658762931,0.466426168,0.456140417,0.444657246,0.306609736,0.315613454,0.325419687,0.566729316,0.386801264,0.353273218,0.4427597,0.298178437,0.200116093,0.248084169,0.272199382,0.331908964,0.354243569,0.6672,0.11739,0.14858,1
2019-06-06,2,1,1,4,4,4,8,4,5,1,4,1,1,2,5,1,4,0.659649526,0.465197748,0.455694797,0.444591103,0.306222772,0.315806497,0.324416038,0.568118417,0.386849958,0.353485607,0.441646721,0.298464533,0.200080174,0.248454491,0.271508016,0.332239004,0.354915952,0.58823,0.13686,0.11602,0
2019-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.660533294,0.463967249,0.455248609,0.44452521,0.305835597,0.315999561,0.323413511,0.56950828,0.386896945,0.353700529,0.440531437,0.298749934,0.200050903,0.248825083,0.270818312,0.332569121,0.355591473,0.52186,0.12163,0.09706,1
2019-06-08,3,1,1,1,1,2,3,3,1,2,1,1,1,1,1,1,1,0.661414213,0.462734716,0.454801861,0.444459573,0.305448236,0.316192639,0.322412146,0.570898848,0.386942232,0.353917966,0.439413894,0.29903463,0.200028265,0.249195928,0.270130295,0.332899291,0.356270096,0.5165,0.10829,0.11739,1
2019-06-09,2,2,1,1,1,3,1,5,1,3,1,1,1,1,1,2,1,0.662292257,0.461500195,0.454354561,0.444394193,0.305060718,0.316385724,0.321411984,0.572290061,0.386985826,0.354137902,0.438294136,0.299318609,0.200012245,0.249567012,0.269443992,0.333229493,0.356951781,0.47108,0.10005,0.13686,1
2019-06-10,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0.663167403,0.460263731,0.453906719,0.471193621,0.304673068,0.316578807,0.320413064,0.573681862,0.387027732,0.354360321,0.437172209,0.299601859,0.200002829,0.249938319,0.268759431,0.333559705,0.35763649,0.5684,0.10392,0.12163,1
2019-06-11,0,0,1,1,1,1,0,2,1,0,1,1,1,1,1,1,0,0.664039625,0.45902537,0.453458343,0.455008744,0.304285315,0.316771882,0.319415428,0.575074192,0.387067958,0.354585207,0.43604816,0.299884369,0.2,0.250309833,0.268076637,0.333889905,0.358324185,0.6309,0.09905,0.10829,1
2019-06-12,0,0,1,1,1,1,2,2,1,0,1,1,1,0,1,1,0,0.664908899,0.457785157,0.453009442,0.449571253,0.303897484,0.316964941,0.318419114,0.576466994,0.387106511,0.354812543,0.434922032,0.300166127,0.200003745,0.250681539,0.267395639,0.33422007,0.359014828,0.62978,0.15257,0.10005,2.5
2019-06-13,6,4,1,0,0,4,5,6,1,4,1,1,1,2,1,2,4,0.71234903,0.456543139,0.452560024,0.444135326,0.303509603,0.317157975,0.317424165,0.577860208,0.387143396,0.355042313,0.433793873,0.300447121,0.200014048,0.251053421,0.266716461,0.334550178,0.359708381,0.63651,0.1391,0.10392,1.5
2019-06-14,5,3,1,2,1,1,0,4,1,2,1,1,1,1,1,2,1,0.685285304,0.45529936,0.452110098,0.44407129,0.303121698,0.317350979,0.31643062,0.579253777,0.38717862,0.3552745,0.432663728,0.300727341,0.200030894,0.251425463,0.266039132,0.334880208,0.360404805,0.59871,0.14309,0.09905,2.5
2019-06-15,3,2,1,3,1,1,3,3,2,1,1,1,1,1,2,1,0,0.676830792,0.454053866,0.451659673,0.444007533,0.302733798,0.317543943,0.31543852,0.580647643,0.38721219,0.355509088,0.431531641,0.301006774,0.200054269,0.251797651,0.265363678,0.335210137,0.361104062,0.5407,0.1275,0.15257,0
2019-06-16,3,1,1,2,1,2,2,3,1,1,1,1,1,1,2,1,1,0.668356028,0.452806703,0.451208758,0.443944058,0.302345928,0.317736862,0.314447904,0.582041747,0.387244112,0.355746061,0.43039766,0.30128541,0.200084158,0.252169968,0.264690126,0.335539943,0.361806113,0.45761,0.1245,0.1391,0
2019-06-17,2,2,1,4,3,4,7,4,2,2,3,1,2,2,2,1,3,0.669210197,0.451557916,0.45075736,0.443880869,0.301958115,0.317929726,0.313458814,0.58343603,0.387274393,0.355985403,0.429261828,0.301563236,0.200120545,0.252542399,0.264018502,0.335869604,0.362510921,0.54107,0.12949,0.14309,1.5
2019-06-18,2,1,1,4,4,5,8,4,4,2,6,1,3,3,2,1,1,0.670061271,0.491460678,0.450305489,0.44381797,0.301570387,0.318122529,0.312471289,0.584830436,0.38730304,0.356227096,0.428124193,0.301840241,0.200163416,0.252914928,0.263348834,0.336199098,0.363218447,0.90013,0.10841,0.1275,1
2019-06-19,1,1,2,6,6,7,9,6,7,4,7,1,5,5,3,3,3,0.670909226,0.465491867,0.449853154,0.443755365,0.30118277,0.318315262,0.31148537,0.586224905,0.387330059,0.356471125,0.426984799,0.302116414,0.200212757,0.25328754,0.262681148,0.336528403,0.363928653,0.66858,0.11091,0.1245,0
2019-06-20,6,6,5,9,8,7,14,8,8,6,9,1,6,5,5,4,5,0.671754037,0.456007842,0.449400363,0.443693055,0.300795291,0.31850792,0.310501098,0.587619379,0.387355456,0.356717474,0.425843692,0.302391744,0.200268551,0.25366022,0.26201547,0.336857496,0.364641501,0.57551,0.1371,0.12949,0
2019-06-21,4,4,1,9,6,8,10,7,7,5,7,1,6,5,6,5,5,0.672595681,0.446547444,0.448947125,0.443631046,0.300407977,0.318700493,0.309518513,0.5890138,0.387379238,0.356966125,0.424700917,0.302666217,0.200330784,0.254032951,0.261351828,0.337186356,0.365356952,0.5553,0.15133,0.10841,1.5
2019-06-22,7,5,0,5,0,5,2,8,2,6,1,1,3,4,4,5,4,0.673434132,0.445291223,0.448493448,0.44356934,0.300020856,0.318892975,0.308537654,0.590408111,0.387401411,0.357217063,0.423556521,0.302939824,0.200399441,0.254405719,0.260690249,0.337514961,0.366074969,0.48169,0.11901,0.11091,0
2019-06-23,9,6,0,3,1,6,2,8,1,7,1,4,3,5,3,4,3,0.674269366,0.444033651,0.448039341,0.443507942,0.299633954,0.319085357,0.307558563,0.591802251,0.387421983,0.357470272,0.422410548,0.303212553,0.200474507,0.254778507,0.260030759,0.337843287,0.366795512,0.41931,0.12101,0.1371,0
2019-06-24,9,7,2,4,3,8,6,9,2,6,1,4,5,5,3,4,6,0.67510136,0.442774775,0.447584813,0.443446854,0.299247297,0.319277633,0.30658128,0.593196164,0.38744096,0.357725734,0.421263045,0.303484392,0.200555968,0.2551513,0.259373384,0.338171314,0.367518544,0.44513,0.09593,0.15133,0
2019-06-25,10,8,5,7,5,10,9,13,4,9,3,2,6,7,7,6,9,0.675930087,0.441514639,0.447129873,0.44338608,0.298860914,0.319469794,0.305605845,0.594589791,0.387458348,0.357983434,0.420114056,0.303755329,0.200643808,0.255524083,0.258718153,0.33849902,0.368244026,0.49055,0.0746,0.11901,2.5
2019-06-26,2,0,4,1,1,2,1,5,2,3,1,3,1,1,5,3,3,0.676755525,0.44025329,0.446674529,0.443325623,0.29847483,0.319661834,0.304632298,0.595983074,0.387474153,0.358243355,0.418963628,0.304025354,0.200738013,0.25589684,0.258065091,0.338826381,0.36897192,0.47121,0.10142,0.12101,0
2019-06-27,11,11,7,8,6,9,9,10,5,9,7,5,8,7,6,7,8,0.677577647,0.438990773,0.446218789,0.443265488,0.298089073,0.319853745,0.303660681,0.597375955,0.387488383,0.358505481,0.417811806,0.304294454,0.200838567,0.256269555,0.257414225,0.339153376,0.369702188,0.46734,0.09693,0.09593,2
2019-06-28,9,9,6,9,5,9,8,11,5,9,4,5,7,8,7,8,10,0.678396431,0.437727134,0.445762663,0.443205677,0.29770367,0.320045518,0.302691032,0.598768375,0.387501044,0.358769795,0.416658635,0.304562618,0.200945456,0.256642213,0.256765582,0.339479983,0.370434792,0.44626,0.08308,0.0746,1.5
2019-06-29,6,5,3,3,3,4,3,5,3,4,2,3,4,3,8,3,3,0.679211851,0.436462418,0.44530616,0.443146194,0.297318647,0.320237148,0.301723394,0.600160276,0.387512142,0.359036282,0.415504162,0.304829835,0.201058664,0.257014799,0.256119189,0.33980618,0.371169693,0.40945,0.09169,0.10142,1
2019-06-30,8,7,7,10,8,8,12,8,7,7,9,4,8,7,6,6,7,0.680023884,0.435196671,0.444849287,0.443087043,0.296934032,0.320428625,0.300757805,0.6015516,0.387521684,0.359304925,0.414348431,0.305096093,0.201178178,0.257387297,0.255475073,0.340131944,0.371906853,0.89751,0.08096,0.09693,1
2019-07-01,7,7,5,8,6,6,9,8,7,7,9,5,6,6,5,6,6,0.680832504,0.433929938,0.444392053,0.443028227,0.296549852,0.320619943,0.299794306,0.602942289,0.387529677,0.359575707,0.413191488,0.305361381,0.201303981,0.25775969,0.254833259,0.340457254,0.372646233,1.01328,0.07161,0.08308,3.5
2019-07-02,8,7,5,9,6,8,10,8,7,6,8,5,8,6,5,5,4,0.681637687,0.432662265,0.443934468,0.442969749,0.296166133,0.320811094,0.298832938,0.604332284,0.387536127,0.359848612,0.434745503,0.305625687,0.20143606,0.258131965,0.254193776,0.340782088,0.373387796,0.74568,0.0756,0.09169,2.5
2019-07-03,7,7,5,7,6,7,9,9,4,6,7,4,6,5,4,5,6,0.682439408,0.431393697,0.44347654,0.442911613,0.295782902,0.32100207,0.297873742,0.605721528,0.38754104,0.360123623,0.419935815,0.305888999,0.201574398,0.258504104,0.25355665,0.341106422,0.374131504,0.59672,0.10092,0.08096,2.5
